Date,Open,High,Low,Close,Volume USD
2018-03-15 11-AM,8109.99,8272.9,8104.86,8247.21,6450930.58
2018-03-15 10-AM,8203.51,8269.52,8059.43,8109.99,7001565.07
2018-03-15 09-AM,8196.51,8290.24,8140,8203.51,7065473.97
2018-03-15 08-AM,7876.06,8255.98,7808.05,8196.51,11686353.5
2018-03-15 07-AM,7852.7,7954.99,7852.69,7876.06,7599918.24
2018-03-15 06-AM,7791.95,7859.04,7666,7852.7,10498913.47
2018-03-15 05-AM,7917,7917.01,7728.03,7791.95,10623783.36
2018-03-15 04-AM,7895.01,7955,7834.3,7917,8607941.07
2018-03-15 03-AM,7797.5,7988.99,7797.49,7895.01,13605171.95
2018-03-15 02-AM,8135.46,8135.46,7740,7797.5,21136387.15
2018-03-15 01-AM,8087.5,8183.94,8080,8135.46,6234466.55
2018-03-15 12-AM,8207.02,8263.87,8051,8087.5,10455169.21
2018-03-14 11-PM,8183.93,8292.2,8164.04,8207.02,7805741.33
2018-03-14 10-PM,8036,8320,8036,8183.93,14365321.45
2018-03-14 09-PM,8320,8320,7931,8036,23258711.61
2018-03-14 08-PM,8289.99,8360,8225,8320,9304044.12
2018-03-14 07-PM,8262.66,8363.52,8262.66,8289.99,10072561.84
2018-03-14 06-PM,8335.12,8335.12,8225.87,8262.66,16448493
2018-03-14 05-PM,8438.99,8440,8255.99,8335.12,22050507.39
2018-03-14 04-PM,8738,8738.01,8376,8438.99,14285763.89
2018-03-14 03-PM,8742.36,8743,8665.51,8738,5276676.96
2018-03-14 02-PM,8665,8794.53,8664.99,8742.36,9533041.21
2018-03-14 01-PM,8684.78,8700,8585,8665,7879674.89
2018-03-14 12-PM,8693.72,8744.94,8609,8684.78,9792504.11
2018-03-14 11-AM,8764.87,8764.87,8628,8693.72,10537997.22
2018-03-14 10-AM,8897.73,8932.97,8688,8764.87,10397787.98
2018-03-14 09-AM,9110.39,9110.4,8880.41,8897.73,7657302.55
2018-03-14 08-AM,9072.83,9115.79,9072.82,9110.39,2020218.44
2018-03-14 07-AM,9159.4,9162.51,9050.01,9072.83,2905893.94
2018-03-14 06-AM,9175.99,9176,9111.49,9159.4,2308950.97
2018-03-14 05-AM,9092,9176,9083,9175.99,3041943.83
2018-03-14 04-AM,9248.4,9248.4,9085,9092,6685434.23
2018-03-14 03-AM,9219.99,9289.5,9219.99,9248.4,3312226.56
2018-03-14 02-AM,9267.71,9292,9211.16,9219.99,3085061.18
2018-03-14 01-AM,9311.74,9320,9242.6,9267.71,4547902.31
2018-03-14 12-AM,9145.41,9340,9145.41,9311.74,9980678.93
2018-03-13 11-PM,9158.51,9188,9130.4,9145.41,2961103.82
2018-03-13 10-PM,9099.59,9250,9099.59,9158.51,9026031.54
2018-03-13 09-PM,9067.39,9139.45,9031.47,9099.59,2616062.93
2018-03-13 08-PM,9067.52,9187.27,9023,9067.39,5273173.65
2018-03-13 07-PM,9158.99,9194.17,9005,9067.52,7412136.2
2018-03-13 06-PM,9107,9169.99,9062,9158.99,3983575.01
2018-03-13 05-PM,9237.2,9258.22,9107,9107,6497429.56
2018-03-13 04-PM,9080.94,9300,8969.83,9237.2,11945371.23
2018-03-13 03-PM,9082,9110.99,8961.79,9080.94,5022799.83
2018-03-13 02-PM,9127,9185,9031.84,9082,6244678.54
2018-03-13 01-PM,8956.95,9247.31,8950,9127,14406465.69
2018-03-13 12-PM,9066.64,9066.64,8855,8956.95,6976595.09
2018-03-13 11-AM,8891,9096.27,8891,9066.64,4620631.89
2018-03-13 10-AM,9267.87,9311.46,8891,8891,6145136.05
2018-03-13 09-AM,9178.01,9349.99,9160.02,9267.87,3757698.16
2018-03-13 08-AM,9213.08,9216.25,9057.84,9178.01,2927277.31
2018-03-13 07-AM,9348.01,9401,9100,9213.08,6821410.83
2018-03-13 06-AM,9390,9472.88,9348,9348.01,6087218.48
2018-03-13 05-AM,9381.33,9420,9316.03,9390,3731552.32
2018-03-13 04-AM,9041,9450.09,9020.6,9381.33,10966342.71
2018-03-13 03-AM,9120.96,9140,8965,9041,5632086.72
2018-03-13 02-AM,9089.99,9170.01,9070,9120.96,2752346.61
2018-03-13 01-AM,9244,9244.01,9082,9089.99,5120841.66
2018-03-13 12-AM,9120,9268.12,9059.05,9244,6046040.31
2018-03-12 11-PM,9042.4,9221,9042.4,9120,6334496.11
2018-03-12 10-PM,9100.01,9163.97,9005,9042.4,7926418.87
2018-03-12 09-PM,9019.95,9120.9,8945,9100.01,5470454.82
2018-03-12 08-PM,8931,9042.17,8780.49,9019.95,14377790.99
2018-03-12 07-PM,9200.01,9205.01,8860,8931,15943246.62
2018-03-12 06-PM,9175.01,9245.36,9131.5,9200.01,5091207.85
2018-03-12 05-PM,9190,9292.96,9047.75,9175.01,10809881.79
2018-03-12 04-PM,9177.39,9258.62,9007,9190,13439140.21
2018-03-12 03-PM,9236,9334.67,9127.39,9177.39,13391426.78
2018-03-12 02-PM,9775,9779,9215,9236,20070006.49
2018-03-12 01-PM,9789.99,9794,9700,9775,5261174.26
2018-03-12 12-PM,9837.27,9837.27,9750,9789.99,3563957.1
2018-03-12 11-AM,9822.23,9849.12,9763,9837.27,3227246.42
2018-03-12 10-AM,9819.99,9890,9755,9822.23,5548561.45
2018-03-12 09-AM,9526,9859,9512.38,9819.99,7881515.21
2018-03-12 08-AM,9594.91,9624.44,9480,9526,2981723.55
2018-03-12 07-AM,9600,9623.1,9525,9594.91,4064711.66
2018-03-12 06-AM,9575,9694.98,9542,9600,4117438.92
2018-03-12 05-AM,9550.01,9633,9501,9575,3922600.68
2018-03-12 04-AM,9441.53,9575,9390,9550.01,5344735.78
2018-03-12 03-AM,9575.08,9618.99,9355.15,9441.53,7596365.4
2018-03-12 02-AM,9537.02,9616.95,9500,9575.08,3968409.57
2018-03-12 01-AM,9590.73,9697.05,9462.69,9537.02,7497272.58
2018-03-12 12-AM,9533.88,9636,9533.87,9590.73,7055922.77
2018-03-11 11-PM,9513.87,9569.99,9410,9533.88,10229867.13
2018-03-11 10-PM,9536.01,9760,9488.65,9513.87,12374941.58
2018-03-11 09-PM,9618,9649,9536.01,9536.01,4517845.37
2018-03-11 08-PM,9646.01,9646.01,9451.36,9618,12745908.56
2018-03-11 07-PM,9593.15,9699.01,9560.01,9646.01,9400627.89
2018-03-11 06-PM,9631.78,9715,9550,9593.15,14802633.09
2018-03-11 05-PM,9207.01,9690.16,9201.68,9631.78,21558643.3
2018-03-11 04-PM,9075.99,9274,9075.99,9207.01,7790476.75
2018-03-11 03-PM,9203.25,9256.48,9050.05,9075.99,7184922.84
2018-03-11 02-PM,9213.69,9314.32,9120,9203.25,7233128.25
2018-03-11 01-PM,9186.83,9339,9177.85,9213.69,9054503.35
2018-03-11 12-PM,9022.24,9257,9019.99,9186.83,9631517.14
2018-03-11 11-AM,8722.46,9092.32,8661.22,9022.24,5222858.1
2018-03-11 10-AM,8667.68,8736.9,8610.33,8722.46,1417556.76
2018-03-11 09-AM,8782.8,8788.99,8625.63,8667.68,2235810.27
2018-03-11 08-AM,8732.2,8803.15,8732.2,8782.8,3690780.83
2018-03-11 07-AM,8843.28,8843.28,8700,8732.2,2824056.55
2018-03-11 06-AM,8839.96,8854.99,8783,8843.28,3490736.41
2018-03-11 05-AM,8692.53,8847.57,8650,8839.96,4703222.29
2018-03-11 04-AM,8637.69,8733.92,8569.47,8692.53,3901678.12
2018-03-11 03-AM,8748,8748.01,8520,8637.69,6455717.98
2018-03-11 02-AM,8614.03,8754,8570,8748,5493010.11
2018-03-11 01-AM,8529.96,8690,8529.96,8614.03,8297293.41
2018-03-11 12-AM,8795.44,8806.78,8516,8529.96,14333042.7
2018-03-10 11-PM,8858.29,8859.28,8750,8795.44,4143577.35
2018-03-10 10-PM,8829.29,8883.48,8727.68,8858.29,8064216.39
2018-03-10 09-PM,8860.01,8874.98,8770.22,8829.29,8102604.74
2018-03-10 08-PM,9127.01,9127.01,8843.4,8860.01,9503814.54
2018-03-10 07-PM,9100,9143.54,9002.62,9127.01,6672604.44
2018-03-10 06-PM,9172,9172.01,8967.61,9100,13547619.23
2018-03-10 05-PM,9404.99,9425,9172,9172,9819499.56
2018-03-10 04-PM,9366,9419.59,9350.02,9404.99,3412268.7
2018-03-10 03-PM,9444.99,9489.24,9351,9366,4989848.59
2018-03-10 02-PM,9302.51,9493.95,9302.5,9444.99,4104623.27
2018-03-10 01-PM,9315.67,9339.72,9260.87,9302.51,2011600.74
2018-03-10 12-PM,9372,9374.85,9280,9315.67,2224348.81
2018-03-10 11-AM,9329.99,9400,9305.76,9372,1281131.54
2018-03-10 10-AM,9218.25,9356.1,9188,9329.99,2323603.25
2018-03-10 09-AM,9340,9382.65,9218.25,9218.25,3942219
2018-03-10 08-AM,9360.89,9429.79,9331.3,9340,3040547.38
2018-03-10 07-AM,9450,9465.5,9340.31,9360.89,4459824.94
2018-03-10 06-AM,9352.4,9514,9352.39,9450,8216480.17
2018-03-10 05-AM,9323,9357,9231.78,9352.4,4372362.09
2018-03-10 04-AM,9260.01,9349,9220.04,9323,4217557.86
2018-03-10 03-AM,9300.74,9313.22,9164.28,9260.01,9020090.63
2018-03-10 02-AM,9323.95,9355.05,9252.51,9300.74,7485135.13
2018-03-10 01-AM,9325,9416.56,9300,9323.95,12477927.06
2018-03-10 12-AM,9255,9335,9245,9325,10165419.69
2018-03-09 11-PM,9230.01,9339,9154.38,9255,16989364
2018-03-09 10-PM,9004.83,9245.08,8932,9230.01,13038653.67
2018-03-09 09-PM,8992.41,9130,8952.4,9004.83,13637980.46
2018-03-09 08-PM,8786.03,9011,8760,8992.41,11384556.57
2018-03-09 07-PM,8899.01,8900,8671.57,8786.03,12280035.93
2018-03-09 06-PM,8763.96,8950,8763.95,8899.01,13117723.84
2018-03-09 05-PM,8711.3,8842,8681.69,8763.96,11093356.33
2018-03-09 04-PM,8969.96,9066.22,8655,8711.3,20127685.29
2018-03-09 03-PM,9162.09,9162.11,8928.65,8969.96,12798220.97
2018-03-09 02-PM,8930,9169,8917.56,9162.09,14895948.06
2018-03-09 01-PM,8995.78,9010,8836.15,8930,8464799.17
2018-03-09 12-PM,8952.79,9047.4,8878.98,8995.78,10019621.68
2018-03-09 11-AM,8730.18,8958.99,8674.78,8952.79,9617391.51
2018-03-09 10-AM,8555.89,8764.99,8482,8730.18,7287566.87
2018-03-09 09-AM,8680,8733.69,8415,8555.89,8308162.23
2018-03-09 08-AM,8727,8833.08,8610,8680,12082725.43
2018-03-09 07-AM,8815.08,8864.4,8709,8727,14767472.23
2018-03-09 06-AM,8499.9,8857.22,8370,8815.08,29553424.3
2018-03-09 05-AM,8640,8767,8461,8499.9,18700765.76
2018-03-09 04-AM,8976.24,8976.24,8573.23,8640,28972601.73
2018-03-09 03-AM,9014.99,9049,8951,8976.24,10432759.52
2018-03-09 02-AM,9108.64,9146.44,8903,9014.99,22805007.06
2018-03-09 01-AM,9379.99,9380,9001.11,9108.64,18353103.37
2018-03-09 12-AM,9304.89,9410,9304.89,9379.99,6084717.7
2018-03-08 11-PM,9270.01,9369,9270,9304.89,4938322.22
2018-03-08 10-PM,9337.01,9420,9250,9270.01,6378799.47
2018-03-08 09-PM,9395,9462.59,9330,9337.01,8419293.39
2018-03-08 08-PM,9367.5,9395,9281.52,9395,8106196.48
2018-03-08 07-PM,9357.09,9388,9245.12,9367.5,9579209.98
2018-03-08 06-PM,9300,9419.99,9212,9357.09,13579247.86
2018-03-08 05-PM,9432.6,9432.6,9050,9300,32107698.13
2018-03-08 04-PM,9928.98,9928.98,9365,9432.6,19698238.72
2018-03-08 03-PM,9771.99,9938,9770,9928.98,5207786.07
2018-03-08 02-PM,9910,9933.43,9770,9771.99,4120678.18
2018-03-08 01-PM,9799,9910,9711,9910,5288287.62
2018-03-08 12-PM,9937.26,9991.74,9743.1,9799,4758542.98
2018-03-08 11-AM,10027.53,10042.65,9936.07,9937.26,2676250.23
2018-03-08 10-AM,10064,10073.12,9940.39,10027.53,3539443.42
2018-03-08 09-AM,9919.11,10098,9919.1,10064,5778651.49
2018-03-08 08-AM,9965.01,9969.14,9825.28,9919.11,5213678.5
2018-03-08 07-AM,9759.28,9996,9702.4,9965.01,7305802.1
2018-03-08 06-AM,9807,9866.71,9736.22,9759.28,3439987.33
2018-03-08 05-AM,9790.17,9844.61,9700,9807,4786803.07
2018-03-08 04-AM,9560.19,9792.45,9538.9,9790.17,10367169.8
2018-03-08 03-AM,9648.15,9703.42,9510,9560.19,9316873.74
2018-03-08 02-AM,9872,9872,9572.61,9648.15,15090140.08
2018-03-08 01-AM,9952,10037.44,9817.99,9872,7989869.78
2018-03-08 12-AM,9925,10030,9869.99,9952,7039549.76
2018-03-07 11-PM,9935,9980,9830,9925,9736225.14
2018-03-07 10-PM,9960.02,10149.88,9887.81,9935,18220034.71
2018-03-07 09-PM,9777.75,9987.46,9777.74,9960.02,13988451.79
2018-03-07 08-PM,9860,9860,9712.53,9777.75,10405102.82
2018-03-07 07-PM,9675.04,9872.01,9618,9860,16341917.8
2018-03-07 06-PM,9735.81,9947,9675.01,9675.04,28784711.86
2018-03-07 05-PM,9947.12,10094.45,9400,9735.81,73199106.73
2018-03-07 04-PM,10655.01,10668.9,9870.67,9947.12,46989591.09
2018-03-07 03-PM,10650,10705,10604,10655.01,4527162.33
2018-03-07 02-PM,10545,10654.64,10535,10650,4452937.17
2018-03-07 01-PM,10604.64,10632.75,10513.54,10545,3680920.59
2018-03-07 12-PM,10641.73,10659.29,10590,10604.64,1951573.32
2018-03-07 11-AM,10490,10641.73,10467.63,10641.73,5032832.11
2018-03-07 10-AM,10476.99,10582.24,10458.92,10490,2392740.82
2018-03-07 09-AM,10553,10553,10428.14,10476.99,2775923.62
2018-03-07 08-AM,10524.08,10617.2,10524.07,10553,4401701.74
2018-03-07 07-AM,10505.01,10550,10439.02,10524.08,7606568
2018-03-07 06-AM,10664.99,10665,10500,10505.01,8070350.67
2018-03-07 05-AM,10769.03,10813.92,10639.97,10664.99,5328030.38
2018-03-07 04-AM,10740,10778,10716,10769.03,2679737.81
2018-03-07 03-AM,10791,10800,10691.63,10740,5056797.85
2018-03-07 02-AM,10854.02,10876.47,10748.26,10791,5150673.26
2018-03-07 01-AM,10880,10894,10812.5,10854.02,4795875.68
2018-03-07 12-AM,10700,10888,10700,10880,8819309.87
2018-03-06 11-PM,10773.02,10778.1,10589.4,10700,7216756.57
2018-03-06 10-PM,10789.9,10799,10725.33,10773.02,5535417.72
2018-03-06 09-PM,10649.06,10798,10649.06,10789.9,9075150.16
2018-03-06 08-PM,10705,10711,10580.5,10649.06,10278767.77
2018-03-06 07-PM,10713.69,10725.69,10565.85,10705,17461291.45
2018-03-06 06-PM,10763.02,10844.99,10705,10713.69,10741824.03
2018-03-06 05-PM,10926.69,10927.01,10731.03,10763.02,13611048.52
2018-03-06 04-PM,10975.01,10975.01,10915.01,10926.69,5683022.99
2018-03-06 03-PM,10998.55,11010,10967,10975.01,5901427.68
2018-03-06 02-PM,10831.09,11000,10831.08,10998.55,7318168.26
2018-03-06 01-PM,10920.28,10920.28,10811,10831.09,8076180.01
2018-03-06 12-PM,10942.01,10959,10875.82,10920.28,4941246.72
2018-03-06 11-AM,10940.01,10960.95,10855,10942.01,5675077.77
2018-03-06 10-AM,11249.99,11250,10875,10940.01,12513570.27
2018-03-06 09-AM,11257.26,11285,11249,11249.99,2741450.42
2018-03-06 08-AM,11263.21,11279.69,11255.89,11257.26,1349552.24
2018-03-06 07-AM,11285,11285,11225.01,11263.21,3457047.05
2018-03-06 06-AM,11298.05,11320,11275,11285,2118917.55
2018-03-06 05-AM,11267.9,11310,11246,11298.05,3286066.89
2018-03-06 04-AM,11250,11331.48,11249.99,11267.9,6929202.05
2018-03-06 03-AM,11269.46,11279.49,11170,11250,7320638.17
2018-03-06 02-AM,11298.2,11298.21,11215.25,11269.46,4600500.73
2018-03-06 01-AM,11307.08,11307.08,11207,11298.2,11200916.8
2018-03-06 12-AM,11377.54,11395.63,11275,11307.08,16249622.28
2018-03-05 11-PM,11551.47,11570,11340,11377.54,3646673.76
2018-03-05 10-PM,11555.98,11590,11540,11551.47,3273007.26
2018-03-05 09-PM,11579,11579.64,11515.91,11555.98,5764740.56
2018-03-05 08-PM,11611,11640,11560,11579,8738182.82
2018-03-05 07-PM,11635.75,11643.5,11611,11611,6639633.48
2018-03-05 06-PM,11481.97,11645.74,11481.96,11635.75,10871659.03
2018-03-05 05-PM,11520,11520.01,11479.99,11481.97,3397427.78
2018-03-05 04-PM,11479.12,11543.52,11479.11,11520,3372430.53
2018-03-05 03-PM,11470,11498,11461.59,11479.12,2336477.68
2018-03-05 02-PM,11486.88,11500,11445,11470,5316698.72
2018-03-05 01-PM,11525,11536.06,11470.2,11486.88,2252016.07
2018-03-05 12-PM,11480.04,11539.15,11480.04,11525,3470526.63
2018-03-05 11-AM,11457.84,11499.85,11447.88,11480.04,1201988.78
2018-03-05 10-AM,11459,11459.01,11411.23,11457.84,1860810.32
2018-03-05 09-AM,11432.97,11460,11422.42,11459,1187267.77
2018-03-05 08-AM,11507.01,11522.87,11414.89,11432.97,3018944.81
2018-03-05 07-AM,11506.84,11549.03,11493,11507.01,2469428.89
2018-03-05 06-AM,11506,11540.08,11494.99,11506.84,3016014.25
2018-03-05 05-AM,11505.99,11526.13,11452.4,11506,6353764.19
2018-03-05 04-AM,11555.49,11599.01,11505,11505.99,6718459.35
2018-03-05 03-AM,11497.01,11579.99,11452.5,11555.49,10108385.44
2018-03-05 02-AM,11444.64,11498.5,11444.64,11497.01,6192548.25
2018-03-05 01-AM,11448.88,11449.98,11404.78,11444.64,3123848.66
2018-03-05 12-AM,11469.9,11475,11404.11,11448.88,4823025.65
2018-03-04 11-PM,11374.82,11487,11374.01,11469.9,8786298.08
2018-03-04 10-PM,11390,11390,11331.21,11374.82,3305346.24
2018-03-04 09-PM,11431.99,11448,11381,11390,4659517.53
2018-03-04 08-PM,11342.02,11432,11342.01,11431.99,6734287.88
2018-03-04 07-PM,11326.01,11375.02,11326,11342.02,4292689.6
2018-03-04 06-PM,11129,11347.92,11129,11326.01,7396752.82
2018-03-04 05-PM,11138.28,11143.57,11117.02,11129,2051386.09
2018-03-04 04-PM,11122.5,11165,11118,11138.28,2819169.37
2018-03-04 03-PM,11124.99,11125,11090,11122.5,2726234.2
2018-03-04 02-PM,11180,11180,11120,11124.99,1539228.34
2018-03-04 01-PM,11210,11222,11156,11180,1876398.5
2018-03-04 12-PM,11134.13,11210,11125.45,11210,1979738.3
2018-03-04 11-AM,11138.81,11166,11088.21,11134.13,1215779.59
2018-03-04 10-AM,11222.88,11222.88,11121.82,11138.81,1122329.44
2018-03-04 09-AM,11214.99,11250,11174.44,11222.88,1574080.81
2018-03-04 08-AM,11145.36,11215,11133.32,11214.99,1961055.67
2018-03-04 07-AM,11126.01,11150.04,11045.03,11145.36,3101141.65
2018-03-04 06-AM,11199.99,11200,11110.01,11126.01,2419870.58
2018-03-04 05-AM,11190,11225,11132.88,11199.99,2959166.4
2018-03-04 04-AM,11163,11222.96,11101.06,11190,5070094.54
2018-03-04 03-AM,11313.87,11313.87,11110,11163,10042699.48
2018-03-04 02-AM,11369.98,11369.99,11275.26,11313.87,5147590.62
2018-03-04 01-AM,11353.77,11400,11353.77,11369.98,2420810.19
2018-03-04 12-AM,11432.5,11437.24,11346.26,11353.77,4310099.58
2018-03-03 11-PM,11374.99,11471.6,11365.67,11432.5,6766276.52
2018-03-03 10-PM,11298.98,11375,11288.08,11374.99,4248830.08
2018-03-03 09-PM,11273.18,11328.92,11259.7,11298.98,7213183.93
2018-03-03 08-PM,11460,11460,11215.88,11273.18,14286107.79
2018-03-03 07-PM,11465,11470,11451,11460,2933437.82
2018-03-03 06-PM,11488.89,11488.89,11446.01,11465,3064634.4
2018-03-03 05-PM,11447,11494.57,11411.59,11488.89,7141730.92
2018-03-03 04-PM,11453.53,11469.35,11440,11447,3975055.14
2018-03-03 03-PM,11389,11475,11389,11453.53,5159864.72
2018-03-03 02-PM,11429.5,11460,11366.8,11389,5662988.48
2018-03-03 01-PM,11386.95,11475,11380.75,11429.5,7732170.22
2018-03-03 12-PM,11275,11393.6,11275,11386.95,2986791.44
2018-03-03 11-AM,11300,11325,11257,11275,1538761.06
2018-03-03 10-AM,11290.83,11329.99,11290.31,11300,1491391.88
2018-03-03 09-AM,11323.01,11325,11261.37,11290.83,1900050.3
2018-03-03 08-AM,11283.78,11323.49,11230,11323.01,2494343.93
2018-03-03 07-AM,11313.5,11349.14,11269.95,11283.78,2752302.54
2018-03-03 06-AM,11305.04,11364.34,11295.1,11313.5,5649890.05
2018-03-03 05-AM,11354,11354.01,11269,11305.04,5134085.15
2018-03-03 04-AM,11290,11362,11284.71,11354,6572935.69
2018-03-03 03-AM,11285.62,11321.4,11219.52,11290,7489791.26
2018-03-03 02-AM,11194.13,11339,11176.99,11285.62,13223171.57
2018-03-03 01-AM,11069.99,11198,11069.98,11194.13,13380175.28
2018-03-03 12-AM,11000,11069.99,11000,11069.99,3788918.92
2018-03-02 11-PM,11080.5,11080.51,10952.49,11000,5909042.42
2018-03-02 10-PM,11026,11080.52,11000,11080.5,5735200.84
2018-03-02 09-PM,11038.87,11039,10982.01,11026,7495753.46
2018-03-02 08-PM,10901,11066,10881.8,11038.87,9746670.43
2018-03-02 07-PM,10913.89,10917.15,10858.33,10901,5631815.35
2018-03-02 06-PM,10880,10930,10861,10913.89,4357081.33
2018-03-02 05-PM,10850.99,10890,10837.23,10880,4118563.84
2018-03-02 04-PM,10850,10860.63,10786,10850.99,5525925.74
2018-03-02 03-PM,10785.01,10858.57,10785.01,10850,3628954.36
2018-03-02 02-PM,10970.01,10972,10765,10785.01,9900420.49
2018-03-02 01-PM,11014.88,11031,10953.66,10970.01,2980987.31
2018-03-02 12-PM,10902.85,11014.88,10902.85,11014.88,2908757.67
2018-03-02 11-AM,10908.99,10935.12,10834,10902.85,2089585.82
2018-03-02 10-AM,10881.56,10933,10827.18,10908.99,2743997.12
2018-03-02 09-AM,11087.91,11096.09,10850,10881.56,5230658.95
2018-03-02 08-AM,11070.04,11110,11029.02,11087.91,2241354.79
2018-03-02 07-AM,11080.37,11110,11028.28,11070.04,3591043.36
2018-03-02 06-AM,10983.51,11094.01,10983.5,11080.37,4435626.55
2018-03-02 05-AM,10993,11029.01,10920,10983.51,5596486.19
2018-03-02 04-AM,11090,11121.01,10950.11,10993,7958966.67
2018-03-02 03-AM,11030.46,11108,11030.41,11090,4928822.8
2018-03-02 02-AM,11115.27,11135,11020,11030.46,7959252.43
2018-03-02 01-AM,11008.17,11149,10975.37,11115.27,15235365.2
2018-03-02 12-AM,10895.92,11042,10895,11008.17,9126860.34
2018-03-01 11-PM,10954.99,10970,10869,10895.92,8540134.26
2018-03-01 10-PM,10917.99,10955,10750,10954.99,9584248.66
2018-03-01 09-PM,11034,11050,10850.11,10917.99,11237588.13
2018-03-01 08-PM,10890,11075,10860.02,11034,16042635.36
2018-03-01 07-PM,10919.3,10934.99,10840,10890,6636316.55
2018-03-01 06-PM,10840.01,10930,10813,10919.3,10759601.87
2018-03-01 05-PM,10736,10864.04,10705.52,10840.01,7894249.85
2018-03-01 04-PM,10690.2,10760.96,10681.72,10736,4894482.02
2018-03-01 03-PM,10762.29,10762.3,10658.02,10690.2,5319418.49
2018-03-01 02-PM,10752,10787.1,10728,10762.29,6022039.44
2018-03-01 01-PM,10613.6,10782.57,10613.6,10752,6456050.47
2018-03-01 12-PM,10650,10689.63,10602.3,10613.6,2435972.8
2018-03-01 11-AM,10719,10724.15,10649.88,10650,2755312.4
2018-03-01 10-AM,10590,10719,10585.01,10719,4486500.21
2018-03-01 09-AM,10619.99,10620,10550.8,10590,2308534.79
2018-03-01 08-AM,10513.09,10631.01,10513.09,10619.99,3914628.5
2018-03-01 07-AM,10374.2,10528.57,10374.2,10513.09,5201211.25
2018-03-01 06-AM,10390.01,10396.54,10321,10374.2,1753519.87
2018-03-01 05-AM,10418,10420,10364.13,10390.01,2328977.58
2018-03-01 04-AM,10352,10445.2,10351.99,10418,4398973.12
2018-03-01 03-AM,10322,10375,10304.99,10352,2995391.56
2018-03-01 02-AM,10402.59,10425,10280,10322,4205784.83
2018-03-01 01-AM,10386.99,10404.34,10300,10402.59,6456326.06
2018-03-01 12-AM,10307.27,10390,10213.99,10386.99,11313547.91
2018-02-28 11-PM,10430,10454.74,10263,10307.27,14960693.81
2018-02-28 10-PM,10531,10559.19,10427.5,10430,6761890.33
2018-02-28 09-PM,10638.43,10679,10510.98,10531,6832727.92
2018-02-28 08-PM,10525,10666,10525,10638.43,11321071.9
2018-02-28 07-PM,10474.65,10525,10465,10525,4627020.72
2018-02-28 06-PM,10435.01,10541.5,10430.04,10474.65,5534622.67
2018-02-28 05-PM,10400,10497,10400,10435.01,4192711.11
2018-02-28 04-PM,10504.32,10534.41,10400,10400,6488005.98
2018-02-28 03-PM,10506.01,10563.33,10460.01,10504.32,5114975.43
2018-02-28 02-PM,10463.04,10550,10450,10506.01,4752137.19
2018-02-28 01-PM,10407.2,10504.12,10393,10463.04,5786620.08
2018-02-28 12-PM,10557,10609.75,10394,10407.2,7942404.36
2018-02-28 11-AM,10574.99,10640.94,10525.25,10557,4186805.55
2018-02-28 10-AM,10585.05,10631.87,10504.99,10574.99,3179336.9
2018-02-28 09-AM,10508,10623.69,10478,10585.05,7586300.97
2018-02-28 08-AM,10747.07,10798.4,10508,10508,7579859.08
2018-02-28 07-AM,10806.5,10806.5,10660,10747.07,7539821.2
2018-02-28 06-AM,10940,11044,10780.01,10806.5,18863134.83
2018-02-28 05-AM,10897.5,10945.24,10877.95,10940,5218246.47
2018-02-28 04-AM,10897.42,10969.99,10863,10897.5,10391391.56
2018-02-28 03-AM,10675,10947.55,10662.6,10897.42,20758831.3
2018-02-28 02-AM,10679,10759.47,10650,10675,9710396.58
2018-02-28 01-AM,10639.08,10689,10615.78,10679,3787766.01
2018-02-28 12-AM,10566.57,10658.88,10532.51,10639.08,7340192.91
2018-02-27 11-PM,10708.84,10719,10540,10566.57,8713763.13
2018-02-27 10-PM,10740,10780,10690,10708.84,6228185.96
2018-02-27 09-PM,10663.91,10765,10650,10740,6483078.71
2018-02-27 08-PM,10680,10703.01,10601,10663.91,6041714.88
2018-02-27 07-PM,10607.38,10718,10607.38,10680,7785403.03
2018-02-27 06-PM,10570,10628.79,10566.56,10607.38,5157818.8
2018-02-27 05-PM,10616.99,10619.64,10547.6,10570,5377138.27
2018-02-27 04-PM,10573.08,10672.66,10563.8,10616.99,6609569.84
2018-02-27 03-PM,10670,10670.01,10464.67,10573.08,15365329.89
2018-02-27 02-PM,10844.57,10844.57,10660,10670,11297701.99
2018-02-27 01-PM,10667.88,10845.07,10667.88,10844.57,10203148.05
2018-02-27 12-PM,10689.96,10737.75,10651.97,10667.88,4342844.46
2018-02-27 11-AM,10639.99,10721.69,10639.3,10689.96,3685529.74
2018-02-27 10-AM,10720,10722.17,10606,10639.99,4361123.52
2018-02-27 09-AM,10679.66,10768.99,10648.8,10720,5816014.35
2018-02-27 08-AM,10604.01,10720,10593.58,10679.66,10252735.85
2018-02-27 07-AM,10295,10646.99,10294.99,10604.01,16865235.99
2018-02-27 06-AM,10305.56,10349,10250,10295,4538228.51
2018-02-27 05-AM,10290.03,10325.71,10214.87,10305.56,4003718.87
2018-02-27 04-AM,10260.27,10330.32,10260,10290.03,4164051.06
2018-02-27 03-AM,10161.32,10300,10152.86,10260.27,4282096.92
2018-02-27 02-AM,10186.58,10224.01,10133.33,10161.32,4672757.53
2018-02-27 01-AM,10354,10355.01,10137.13,10186.58,11052900.35
2018-02-27 12-AM,10300,10390,10284.12,10354,6462056.25
